hero_a,hero_b,winrate,games
79,20,0.410175,629
79,25,0.50885,226
79,27,0.447059,255
79,3,0.434524,336
79,31,0.444118,680
79,35,0.388889,288
79,4,0.423077,260
79,50,0.37963,324
79,52,0.490566,265
79,58,0.429577,142
79,6,0.413408,358
79,60,0.437788,217
79,63,0.486726,339
79,64,0.391231,593
79,65,0.427702,657
79,66,0.401961,204
79,67,0.447368,418
79,69,0.438776,392
79,7,0.404399,591
79,72,0.465409,159
79,76,0.460526,228
79,77,0.418647,547
79,8,0.378486,251
79,80,0.42716,405
79,81,0.430704,469
8,1,0.579592,245
8,10,0.566038,371
8,11,0.497817,229
8,12,0.589372,207
8,13,0.555819,421
8,14,0.598361,122
8,15,0.54185,227
8,16,0.510476,525
8,17,0.638889,108
8,18,0.521298,493
8,19,0.618462,325
8,2,0.520913,263
8,20,0.522682,507
8,25,0.52451,204
8,27,0.553488,215
8,3,0.566038,318
8,31,0.560465,430
8,35,0.555172,290
8,4,0.587719,228
8,50,0.576763,241
8,52,0.70098,204
8,58,0.48,100
8,6,0.538117,223
8,60,0.601626,123
8,63,0.561983,242
8,64,0.550239,418
8,65,0.548975,439
8,66,0.516129,248
8,67,0.550459,218
8,69,0.571856,334
8,7,0.526423,492
8,72,0.571429,140
8,76,0.543624,149
8,77,0.560284,282
8,79,0.621514,251
8,80,0.596491,228
8,81,0.487903,248
80,1,0.571956,271
80,10,0.54717,477
80,11,0.448819,254
80,12,0.508108,185
80,13,0.498316,594
80,14,0.515464,194
80,15,0.554572,339
80,16,0.475871,746
80,17,0.524229,227
80,18,0.488417,518
80,19,0.557312,506
80,2,0.481771,384
80,20,0.452191,502
80,25,0.459807,311
80,27,0.496855,318
80,3,0.546584,322
80,31,0.506057,743
80,35,0.489726,292
80,4,0.526718,262
80,50,0.464674,368
80,52,0.58363,281
80,58,0.510417,192
80,6,0.485961,463
80,60,0.534314,204
80,63,0.573684,380
80,64,0.496063,635
80,65,0.510121,741
80,66,0.488281,256
80,67,0.491349,289
80,69,0.511475,305
80,7,0.495396,543
80,72,0.532787,244
80,76,0.546816,267
80,77,0.52069,580
80,79,0.57284,405
80,8,0.403509,228
80,81,0.471429,490
81,1,0.585526,304
81,10,0.567093,626
81,11,0.508418,297
81,12,0.510204,196
81,13,0.513761,654
81,14,0.631818,220
81,15,0.560724,387
81,16,0.502058,729
81,17,0.541667,240
81,18,0.520906,574
81,19,0.557312,506
81,2,0.482436,427
81,20,0.495826,599
81,25,0.575668,337
81,27,0.517964,334
81,3,0.512535,359
81,31,0.540616,714
81,35,0.549296,284
81,4,0.521127,284
81,50,0.55,400
81,52,0.618619,333
81,58,0.53202,203
81,6,0.554524,431
81,60,0.546667,225
81,63,0.578704,432
81,64,0.488211,721
81,65,0.516624,782
81,66,0.542553,282
81,67,0.513158,304
81,69,0.531073,354
81,7,0.513912,611
81,72,0.553719,242
81,76,0.515748,254
81,77,0.553191,658
81,79,0.569296,469
81,8,0.512097,248
81,80,0.528571,490
